,comorb_level,rr_config,dataset_type,model,roc_auc,pr_auc,accuracy
1472,0.6,geno_10_mt_5,var,dt,0.6057276431910799,0.5826807075153312,0.5925
1473,0.6,geno_10_mt_5,var,dt,0.6150778769469237,0.6052812007095324,0.605
1474,0.6,geno_10_mt_5,var,dt,0.5709142728568215,0.5554400205695466,0.5475
1475,0.6,geno_10_mt_5,var,dt,0.5975649391234781,0.5842421925627547,0.6025
1476,0.6,geno_10_mt_5,var,dt,0.5951398784969624,0.5564042694076073,0.58
1477,0.6,geno_10_mt_5,var,dt,0.6022900572514313,0.5885649949920774,0.5925
1478,0.6,geno_10_mt_5,var,dt,0.5713017825445637,0.5686929812037315,0.545
1479,0.6,geno_10_mt_5,var,dt,0.6662791569789244,0.6718799941615723,0.635
1480,0.6,geno_10_mt_5,var,dt,0.6317157928948223,0.5914678335726012,0.605
1481,0.6,geno_10_mt_5,var,dt,0.5408885222130553,0.5595530651037025,0.5375
1482,0.6,geno_10_mt_5,var,dt,0.5539013475336882,0.5682375736165513,0.53
1483,0.6,geno_10_mt_5,var,dt,0.5767519187979699,0.5690151961321758,0.5875
1484,0.6,geno_10_mt_5,var,dt,0.5749143728593216,0.5802819439021305,0.5725
1485,0.6,geno_10_mt_5,var,dt,0.614265356633916,0.6006956617726813,0.5975
1486,0.6,geno_10_mt_5,var,dt,0.6019025475636891,0.6000193289768968,0.5975
1487,0.6,geno_10_mt_5,var,dt,0.5676641916047902,0.5780615437534004,0.575
1488,0.6,geno_10_mt_5,var,dt,0.5835270881772043,0.6059197472742598,0.57
1489,0.6,geno_10_mt_5,var,dt,0.5683517087927198,0.5667034732769314,0.595
1490,0.6,geno_10_mt_5,var,dt,0.5970899272481812,0.552282794106102,0.595
1491,0.6,geno_10_mt_5,var,dt,0.5700392509812745,0.5473739436662896,0.5775
1492,0.6,geno_10_mt_5,var,dt,0.6205905147628692,0.6040813075961934,0.575
1493,0.6,geno_10_mt_5,var,dt,0.6273781844546114,0.6098109288430607,0.6275
1494,0.6,geno_10_mt_5,var,dt,0.5403885097127429,0.5380165827363977,0.52
1495,0.6,geno_10_mt_5,var,dt,0.6252406310157754,0.6054693730584192,0.6125
1496,0.6,geno_10_mt_5,var,dt,0.6055901397534937,0.5935566939933855,0.58
1497,0.6,geno_10_mt_5,var,dt,0.58035200880022,0.567138691077932,0.5725
1498,0.6,geno_10_mt_5,var,dt,0.597027425685642,0.5925477895283933,0.5775
1499,1.0,geno_10_mt_5,merged,dt,0.7192304807620191,0.6762403664460017,0.675
1500,1.0,geno_10_mt_5,merged,dt,0.7099177479436987,0.6796877612139924,0.6525
1501,1.0,geno_10_mt_5,merged,dt,0.6593289832245806,0.6370781635593664,0.6475
1502,1.0,geno_10_mt_5,merged,dt,0.7428685717142929,0.7421664130938377,0.685
1503,1.0,geno_10_mt_5,merged,dt,0.6838545963649092,0.677692575972145,0.645
1504,1.0,geno_10_mt_5,merged,dt,0.6947673691842297,0.6491296166346484,0.68
1505,1.0,geno_10_mt_5,merged,dt,0.7274306857671442,0.6973619812694932,0.6625
1506,1.0,geno_10_mt_5,merged,dt,0.6494162354058851,0.6471422341390511,0.595
1507,1.0,geno_10_mt_5,merged,dt,0.687129678241956,0.6619549777233606,0.6575
1508,1.0,geno_10_mt_5,merged,dt,0.6845046126153154,0.6849735972800537,0.605
1509,1.0,geno_10_mt_5,merged,dt,0.6982424560614016,0.6832450135328245,0.6525
1510,1.0,geno_10_mt_5,merged,dt,0.6931548288707218,0.6559126043569066,0.6575
1511,1.0,geno_10_mt_5,merged,dt,0.6798294957373935,0.6718058241927507,0.65
1512,1.0,geno_10_mt_5,merged,dt,0.6760294007350184,0.6632141160096741,0.6025
1513,1.0,geno_10_mt_5,merged,dt,0.7352933823345584,0.6997826404099672,0.6775
1514,1.0,geno_10_mt_5,merged,dt,0.6757293932348309,0.6508851033241432,0.635
1515,1.0,geno_10_mt_5,merged,dt,0.6357908947723694,0.6138532325825573,0.6125
1516,1.0,geno_10_mt_5,merged,dt,0.6825670641766044,0.6422363287486532,0.67
1517,1.0,geno_10_mt_5,merged,dt,0.6906297657441436,0.6640080574201628,0.6325
1518,1.0,geno_10_mt_5,merged,dt,0.7017675441886047,0.7242427843795192,0.645
1519,1.0,geno_10_mt_5,merged,dt,0.6914547863696594,0.6607267017151381,0.66
1520,1.0,geno_10_mt_5,merged,dt,0.7366934173354334,0.7103143849717304,0.675
1521,1.0,geno_10_mt_5,merged,dt,0.7049426235655891,0.7163293295553279,0.6675
1522,1.0,geno_10_mt_5,merged,dt,0.7001675041876048,0.6840863566598909,0.6525
1523,1.0,geno_10_mt_5,merged,dt,0.6644541113527838,0.6460471457747835,0.6425
1524,1.0,geno_10_mt_5,merged,dt,0.6923923098077451,0.6636694645141765,0.625
1525,1.0,geno_10_mt_5,merged,dt,0.7448436210905274,0.7270570184991638,0.6925
1526,1.0,geno_10_mt_5,merged,dt,0.7375809395234881,0.7410095530252929,0.6925
1527,1.0,geno_10_mt_5,merged,dt,0.6813170329258231,0.6796858676336793,0.6125
1528,1.0,geno_10_mt_5,merged,dt,0.6757293932348308,0.6609814197388761,0.6075
1529,1.0,geno_10_mt_5,merged,dt,0.6835170879271981,0.6744358993387538,0.625
1530,1.0,geno_10_mt_5,merged,dt,0.7119802995074878,0.6786004205078147,0.6625
1531,1.0,geno_10_mt_5,merged,dt,0.7340558513962849,0.7237583184788131,0.66
1532,1.0,geno_10_mt_5,merged,dt,0.6823795594889873,0.6555181685424131,0.6525
1533,1.0,geno_10_mt_5,merged,dt,0.6845046126153154,0.6899436675603479,0.6225
1534,1.0,geno_10_mt_5,merged,dt,0.6888297207430185,0.6895125447653625,0.635
1535,1.0,geno_10_mt_5,merged,dt,0.7069301732543314,0.6901372352265592,0.6825
1536,1.0,geno_10_mt_5,merged,dt,0.7123928098202454,0.6923411506043552,0.655
1537,1.0,geno_10_mt_5,merged,dt,0.6651166279156979,0.6607719789603227,0.605
1538,1.0,geno_10_mt_5,merged,dt,0.6569789244731119,0.6332961319099183,0.625
1539,1.0,geno_10_mt_5,merged,dt,0.630340758518963,0.6117814270133674,0.5975
1540,1.0,geno_10_mt_5,merged,dt,0.7294807370184254,0.7213735564047115,0.685
1541,1.0,geno_10_mt_5,merged,dt,0.7053426335658393,0.6746756249326729,0.615
1542,1.0,geno_10_mt_5,merged,dt,0.6868546713667841,0.6665868327433343,0.65
1543,1.0,geno_10_mt_5,merged,dt,0.6610415260381509,0.6417564920095924,0.6325
1544,1.0,geno_10_mt_5,merged,dt,0.7081427035675892,0.6804314066251793,0.67
1545,1.0,geno_10_mt_5,merged,dt,0.6501912547813695,0.6391637003720436,0.625
1546,1.0,geno_10_mt_5,merged,dt,0.6785044626115653,0.6683012571569706,0.6225
1547,1.0,geno_10_mt_5,merged,dt,0.6719292982324558,0.659056492645949,0.615
1548,1.0,geno_10_mt_5,merged,dt,0.7348808720218005,0.7194578063310663,0.66
1549,1.0,geno_10_mt_5,merged,dt,0.7726818170454262,0.780549296532538,0.72
1550,1.0,geno_10_mt_5,merged,dt,0.7201555038875972,0.7025401968040648,0.675
1551,1.0,geno_10_mt_5,merged,dt,0.708492712317808,0.6996878362525656,0.6675
1552,1.0,geno_10_mt_5,merged,dt,0.6802420060501513,0.6652344033578278,0.63
1553,1.0,geno_10_mt_5,merged,dt,0.7093677341933549,0.6984080546395024,0.6625
1554,1.0,geno_10_mt_5,merged,dt,0.6753043826095652,0.6432905738400098,0.64
1555,1.0,geno_10_mt_5,merged,dt,0.6810420260506511,0.6707365160097569,0.655
1556,1.0,geno_10_mt_5,merged,dt,0.6825295632390811,0.6653960512190948,0.6225
1557,1.0,geno_10_mt_5,merged,dt,0.7024800620015501,0.6658443050938966,0.65
1558,1.0,geno_10_mt_5,merged,dt,0.6514912872821821,0.6322801410138891,0.61
1559,1.0,geno_10_mt_5,merged,dt,0.6684167104177604,0.6634243658718454,0.625
1560,1.0,geno_10_mt_5,merged,dt,0.6867796694917373,0.6934650603436658,0.6525
1561,1.0,geno_10_mt_5,merged,dt,0.6812045301132529,0.699042460197256,0.63
1562,1.0,geno_10_mt_5,merged,dt,0.684729618240456,0.6979274790266892,0.6425
1563,1.0,geno_10_mt_5,merged,dt,0.7295682392059801,0.6915959059594251,0.7
1564,1.0,geno_10_mt_5,merged,dt,0.7177679441986049,0.7047035365208733,0.6725
1565,1.0,geno_10_mt_5,merged,dt,0.6808045201130029,0.6942087480715492,0.62
1566,1.0,geno_10_mt_5,merged,dt,0.7065426635665891,0.6833611879146239,0.6575
1567,1.0,geno_10_mt_5,merged,dt,0.6821420535513388,0.6553836273554612,0.645
1568,1.0,geno_10_mt_5,merged,dt,0.71836795919898,0.7108785439306722,0.675
1569,1.0,geno_10_mt_5,merged,dt,0.7384434610865271,0.7440667139754042,0.6675
1570,1.0,geno_10_mt_5,merged,dt,0.6888547213680343,0.684675063390134,0.65
1571,1.0,geno_10_mt_5,merged,dt,0.6861671541788544,0.6579636992021412,0.64
1572,1.0,geno_10_mt_5,merged,dt,0.7203680092002299,0.694978478341086,0.68
1573,1.0,geno_10_mt_5,merged,dt,0.677729443236081,0.6873101287463994,0.635
1574,1.0,geno_10_mt_5,merged,dt,0.7131428285707142,0.6820116990782166,0.665
1575,1.0,geno_10_mt_5,merged,dt,0.7399809995249882,0.7040267359626318,0.68
1576,1.0,geno_10_mt_5,merged,dt,0.6666916672916823,0.6504731853793266,0.63
1577,1.0,geno_10_mt_5,merged,dt,0.7103177579439486,0.6861569967480445,0.6575
1578,1.0,geno_10_mt_5,merged,dt,0.7198804970124253,0.7123620794239485,0.65
1579,1.0,geno_10_mt_5,merged,dt,0.6524288107202679,0.6456996250228086,0.6125
1580,1.0,geno_10_mt_5,merged,dt,0.6569414235355884,0.6268567116277817,0.6225
1581,1.0,geno_10_mt_5,merged,dt,0.6965549138728468,0.6672182708278367,0.6525
1582,1.0,geno_10_mt_5,merged,dt,0.670579264481612,0.6540631188556302,0.6325
1583,1.0,geno_10_mt_5,merged,dt,0.7030925773144328,0.7142334740977483,0.6475
1584,1.0,geno_10_mt_5,merged,dt,0.7512187804695116,0.7067543579949862,0.68
1585,1.0,geno_10_mt_5,merged,dt,0.7334058351458788,0.737647782338173,0.6625
1586,1.0,geno_10_mt_5,merged,dt,0.7648566214155355,0.7289424799850088,0.715
1587,1.0,geno_10_mt_5,merged,dt,0.7328933223330584,0.697652855036333,0.6825
1588,1.0,geno_10_mt_5,merged,dt,0.696017400435011,0.6755113187958574,0.6475
1589,1.0,geno_10_mt_5,merged,dt,0.7010675266881672,0.6850577768087321,0.6575
1590,1.0,geno_10_mt_5,merged,dt,0.6847421185529639,0.6867093501596548,0.625
1591,1.0,geno_10_mt_5,merged,dt,0.6640791019775494,0.6189983555846147,0.6175
1592,1.0,geno_10_mt_5,merged,dt,0.6870171754293858,0.6861192984203326,0.6325
1593,1.0,geno_10_mt_5,merged,dt,0.7505437635940899,0.7405760019105935,0.6975
1594,1.0,geno_10_mt_5,merged,dt,0.6835795894897372,0.6734741817772363,0.65
1595,1.0,geno_10_mt_5,merged,dt,0.7507312682817071,0.7573321429988541,0.6925
1596,1.0,geno_10_mt_5,merged,dt,0.6871171779294483,0.6756809531113979,0.6475
1597,1.0,geno_10_mt_5,merged,dt,0.750731268281707,0.7416390708583926,0.6925
1598,1.0,geno_10_mt_5,merged,dt,0.6927548188704717,0.6803228447732207,0.63
1599,1.0,geno_10_mt_5,mt,dt,0.7206055151378784,0.6999818523507251,0.685
1600,1.0,geno_10_mt_5,mt,dt,0.6758793969849246,0.6595617088411377,0.625
1601,1.0,geno_10_mt_5,mt,dt,0.7520563014075352,0.7330203231745995,0.69
1602,1.0,geno_10_mt_5,mt,dt,0.7027175679391984,0.6748706522501434,0.6375
1603,1.0,geno_10_mt_5,mt,dt,0.7204805120128004,0.6862499269010514,0.67
1604,1.0,geno_10_mt_5,mt,dt,0.6588414710367759,0.6562846062349955,0.645
1605,1.0,geno_10_mt_5,mt,dt,0.7281057026425661,0.7111225518367064,0.67
1606,1.0,geno_10_mt_5,mt,dt,0.7258306457661442,0.6891455143104895,0.6775
1607,1.0,geno_10_mt_5,mt,dt,0.6736668416710418,0.6845676474705873,0.6175
1608,1.0,geno_10_mt_5,mt,dt,0.7548313707842695,0.7731721377839817,0.7125
1609,1.0,geno_10_mt_5,mt,dt,0.6739043476086902,0.6679946663349711,0.645
1610,1.0,geno_10_mt_5,mt,dt,0.7333058326458163,0.7183246763474908,0.7
1611,1.0,geno_10_mt_5,mt,dt,0.6799044976124403,0.654012185744476,0.6225
1612,1.0,geno_10_mt_5,mt,dt,0.7004425110627766,0.6776625368866231,0.6775
1613,1.0,geno_10_mt_5,mt,dt,0.7173179329483237,0.7100612570290759,0.665
1614,1.0,geno_10_mt_5,mt,dt,0.7037675941898548,0.7229887938750807,0.69
1615,1.0,geno_10_mt_5,mt,dt,0.6842546063651591,0.6732746472244127,0.6425
1616,1.0,geno_10_mt_5,mt,dt,0.6338158453961349,0.600595863350108,0.62
1617,1.0,geno_10_mt_5,mt,dt,0.7027050676266906,0.6896500574137171,0.67
1618,1.0,geno_10_mt_5,mt,dt,0.7047801195029876,0.7059736917752668,0.665
1619,1.0,geno_10_mt_5,mt,dt,0.7160304007600189,0.7215586156379459,0.6625
1620,1.0,geno_10_mt_5,mt,dt,0.7515437885947149,0.713279006032271,0.7025
1621,1.0,geno_10_mt_5,mt,dt,0.6638040951023776,0.6523125062560426,0.615
1622,1.0,geno_10_mt_5,mt,dt,0.7151178779469487,0.7159964801657568,0.64
1623,1.0,geno_10_mt_5,mt,dt,0.7097802445061127,0.6955486480548788,0.655
1624,1.0,geno_10_mt_5,mt,dt,0.7082427060676516,0.7002282727824648,0.655
1625,1.0,geno_10_mt_5,mt,dt,0.7298057451436286,0.725687318415329,0.6825
1626,1.0,geno_10_mt_5,mt,dt,0.6958423960599014,0.6958198059611544,0.68
1627,1.0,geno_10_mt_5,mt,dt,0.7136053401335035,0.6857621376126262,0.6625
1628,1.0,geno_10_mt_5,mt,dt,0.7302807570189255,0.7371021315521586,0.6725
1629,1.0,geno_10_mt_5,mt,dt,0.6457661441536038,0.6491595090660287,0.59
1630,1.0,geno_10_mt_5,mt,dt,0.7611940298507462,0.7579050150398272,0.715
1631,1.0,geno_10_mt_5,mt,dt,0.660766519162979,0.6327593009082007,0.63
1632,1.0,geno_10_mt_5,mt,dt,0.7159178979474486,0.711089437566978,0.645
1633,1.0,geno_10_mt_5,mt,dt,0.713155328883222,0.7204392592641334,0.68
1634,1.0,geno_10_mt_5,mt,dt,0.6777294432360809,0.6880494132060331,0.6425
1635,1.0,geno_10_mt_5,mt,dt,0.7019300482512063,0.7219473270853348,0.6675
1636,1.0,geno_10_mt_5,mt,dt,0.6866421660541514,0.6988109019671076,0.6725
1637,1.0,geno_10_mt_5,mt,dt,0.7389059726493161,0.7432922289586026,0.6875
1638,1.0,geno_10_mt_5,mt,dt,0.6695542388559714,0.6340313137397786,0.6325
1639,1.0,geno_10_mt_5,mt,dt,0.6799544988624715,0.6882318270509082,0.63
1640,1.0,geno_10_mt_5,mt,dt,0.6773794344858621,0.6697759165231788,0.63
1641,1.0,geno_10_mt_5,mt,dt,0.772694317357934,0.7624304326088912,0.6775
1642,1.0,geno_10_mt_5,mt,dt,0.6736293407335183,0.6709178734995584,0.64
1643,1.0,geno_10_mt_5,mt,dt,0.7119302982574565,0.7064257341388605,0.6625
1644,1.0,geno_10_mt_5,mt,dt,0.6639665991649791,0.669507550639383,0.6525
1645,1.0,geno_10_mt_5,mt,dt,0.7078801970049251,0.688072649401444,0.64
1646,1.0,geno_10_mt_5,mt,dt,0.7345808645216132,0.7273877527097431,0.6925
1647,1.0,geno_10_mt_5,mt,dt,0.6978424460611515,0.6963765903657277,0.665
1648,1.0,geno_10_mt_5,mt,dt,0.7023175579389485,0.7066410944179233,0.66
1649,1.0,geno_10_mt_5,mt,dt,0.6625165629140728,0.6561816120257892,0.625
1650,1.0,geno_10_mt_5,mt,dt,0.6950923773094327,0.6797269508893677,0.65
1651,1.0,geno_10_mt_5,mt,dt,0.6843421085527138,0.6792907660139699,0.6575
1652,1.0,geno_10_mt_5,mt,dt,0.7296807420185504,0.6964471960079173,0.6925
1653,1.0,geno_10_mt_5,mt,dt,0.6724168104202604,0.693512757711484,0.615
1654,1.0,geno_10_mt_5,mt,dt,0.6693542338558465,0.6595859314890777,0.6175
1655,1.0,geno_10_mt_5,mt,dt,0.7478561964049101,0.7477545849490594,0.6675
1656,1.0,geno_10_mt_5,mt,dt,0.7250306257656441,0.7169650270275407,0.6525
1657,1.0,geno_10_mt_5,mt,dt,0.7039050976274408,0.7000190604419758,0.6475
1658,1.0,geno_10_mt_5,mt,dt,0.6972674316857922,0.6791522922774724,0.6725
1659,1.0,geno_10_mt_5,mt,dt,0.6801420035500887,0.687347710084979,0.635
1660,1.0,geno_10_mt_5,mt,dt,0.6758418960474012,0.6769349612552303,0.63
1661,1.0,geno_10_mt_5,mt,dt,0.7163429085727143,0.7070088413821876,0.6825
1662,1.0,geno_10_mt_5,mt,dt,0.6667166679166979,0.6665945861317786,0.6325
1663,1.0,geno_10_mt_5,mt,dt,0.6838170954273857,0.6791867735250665,0.645
1664,1.0,geno_10_mt_5,mt,dt,0.6954423860596516,0.683947499653047,0.67
1665,1.0,geno_10_mt_5,mt,dt,0.757143928598215,0.7482907783048105,0.71
1666,1.0,geno_10_mt_5,mt,dt,0.7544313607840196,0.7304986131711152,0.6875
1667,1.0,geno_10_mt_5,mt,dt,0.6967674191854796,0.6752067260417286,0.6425
1668,1.0,geno_10_mt_5,mt,dt,0.6997424935623391,0.6777459857985214,0.6675
1669,1.0,geno_10_mt_5,mt,dt,0.7249931248281207,0.7142971617429181,0.6475
1670,1.0,geno_10_mt_5,mt,dt,0.723505587639691,0.7350770205323853,0.685
1671,1.0,geno_10_mt_5,mt,dt,0.7388059701492538,0.7433829968901199,0.675
1672,1.0,geno_10_mt_5,mt,dt,0.6979299482487062,0.7010948483888917,0.6325
1673,1.0,geno_10_mt_5,mt,dt,0.7042551063776594,0.7010083021890642,0.6325
1674,1.0,geno_10_mt_5,mt,dt,0.6995174879371984,0.6810162365813215,0.65
1675,1.0,geno_10_mt_5,mt,dt,0.7221680542013551,0.7339216117694162,0.6825
1676,1.0,geno_10_mt_5,mt,dt,0.7441311032775819,0.7296183771870577,0.7025
1677,1.0,geno_10_mt_5,mt,dt,0.7000425010625266,0.7131952957935597,0.61
1678,1.0,geno_10_mt_5,mt,dt,0.702680067001675,0.6902163550489171,0.6575
1679,1.0,geno_10_mt_5,mt,dt,0.7305057626440662,0.7252710285026589,0.7075
1680,1.0,geno_10_mt_5,mt,dt,0.7151803795094878,0.7116049155634934,0.6675
1681,1.0,geno_10_mt_5,mt,dt,0.6684917122928072,0.6547374702062132,0.635
1682,1.0,geno_10_mt_5,mt,dt,0.7021800545013626,0.7008974733115624,0.6725
1683,1.0,geno_10_mt_5,mt,dt,0.7080052001300032,0.7071650523910831,0.6525
1684,1.0,geno_10_mt_5,mt,dt,0.7017800445011124,0.695288345163553,0.68
1685,1.0,geno_10_mt_5,mt,dt,0.7827320683017075,0.7624840407996898,0.73
1686,1.0,geno_10_mt_5,mt,dt,0.7905447636190904,0.7719643075695979,0.72
1687,1.0,geno_10_mt_5,mt,dt,0.7169304232605814,0.687944601785322,0.65
1688,1.0,geno_10_mt_5,mt,dt,0.6815170379259481,0.6858449600958176,0.645
1689,1.0,geno_10_mt_5,mt,dt,0.7662066551663791,0.7631362927096478,0.695
1690,1.0,geno_10_mt_5,mt,dt,0.7290182254556364,0.7205839463665298,0.6975
1691,1.0,geno_10_mt_5,mt,dt,0.6975174379359483,0.6931243077391439,0.655
1692,1.0,geno_10_mt_5,mt,dt,0.7500562514062851,0.7301015788904699,0.7175
1693,1.0,geno_10_mt_5,mt,dt,0.7409810245256132,0.7485202581516822,0.695
1694,1.0,geno_10_mt_5,mt,dt,0.7356058901472536,0.7195459300956939,0.695
1695,1.0,geno_10_mt_5,mt,dt,0.6759168979224481,0.6487592088316573,0.645
1696,1.0,geno_10_mt_5,mt,dt,0.7635815895397386,0.7374563041469341,0.725
1697,1.0,geno_10_mt_5,mt,dt,0.7148303707592689,0.7129800311992618,0.6575
1698,1.0,geno_10_mt_5,mt,dt,0.7217305432635815,0.7281205338431636,0.68
1699,1.0,geno_10_mt_5,var,dt,0.5782519562989076,0.5400344370160409,0.55
1700,1.0,geno_10_mt_5,var,dt,0.5730893272331807,0.5511605197061117,0.5625
1701,1.0,geno_10_mt_5,var,dt,0.6451286282157054,0.6347607314541512,0.6025
1702,1.0,geno_10_mt_5,var,dt,0.5832520813020325,0.5732017370901792,0.5575
1703,1.0,geno_10_mt_5,var,dt,0.5907397684942124,0.5488129288889376,0.5525
1704,1.0,geno_10_mt_5,var,dt,0.6550788769719242,0.6143158096823409,0.6125
1705,1.0,geno_10_mt_5,var,dt,0.6293032325808146,0.6041678390700802,0.6075
1706,1.0,geno_10_mt_5,var,dt,0.6134403360084003,0.5932185951256757,0.59
1707,1.0,geno_10_mt_5,var,dt,0.5717142928573214,0.5485655814888766,0.5325
1708,1.0,geno_10_mt_5,var,dt,0.6187029675741894,0.5767506829816436,0.58
1709,1.0,geno_10_mt_5,var,dt,0.5330133253331333,0.5229496977396924,0.5275
1710,1.0,geno_10_mt_5,var,dt,0.5903272581814546,0.5947477055495336,0.595
1711,1.0,geno_10_mt_5,var,dt,0.5878021950548764,0.5565614143925466,0.5775
1712,1.0,geno_10_mt_5,var,dt,0.6202030050751268,0.5843197956098355,0.6
1713,1.0,geno_10_mt_5,var,dt,0.6245406135153379,0.6022782885572453,0.6125
1714,1.0,geno_10_mt_5,var,dt,0.5964274106852672,0.5587678149152305,0.5825
1715,1.0,geno_10_mt_5,var,dt,0.5912022800570014,0.547333345208588,0.5625
1716,1.0,geno_10_mt_5,var,dt,0.5900772519312983,0.571861411606066,0.57
1717,1.0,geno_10_mt_5,var,dt,0.5892397309932749,0.564869654207508,0.58
1718,1.0,geno_10_mt_5,var,dt,0.6607290182254557,0.6374693617932442,0.64
1719,1.0,geno_10_mt_5,var,dt,0.54497612440311,0.5433099516111186,0.53
1720,1.0,geno_10_mt_5,var,dt,0.6123153078826971,0.5703926993413373,0.6
1721,1.0,geno_10_mt_5,var,dt,0.5886022150553764,0.6015937400600792,0.565
1722,1.0,geno_10_mt_5,var,dt,0.608052701317533,0.5956448874349262,0.59
1723,1.0,geno_10_mt_5,var,dt,0.594702367559189,0.5650021318642505,0.565
1724,1.0,geno_10_mt_5,var,dt,0.5707017675441886,0.567888426443985,0.5525
1725,1.0,geno_10_mt_5,var,dt,0.6017275431885796,0.5551739552275895,0.6
1726,1.0,geno_10_mt_5,var,dt,0.5632390809770245,0.5425940649450632,0.5375
1727,1.0,geno_10_mt_5,var,dt,0.5802395059876497,0.5409763117818408,0.5525
1728,1.0,geno_10_mt_5,var,dt,0.6008900222505563,0.578671590623163,0.58
1729,1.0,geno_10_mt_5,var,dt,0.5819145478636966,0.5642695949894863,0.56
1730,1.0,geno_10_mt_5,var,dt,0.618265456636416,0.5962628723597472,0.5925
1731,1.0,geno_10_mt_5,var,dt,0.5809020225505638,0.5878763155621644,0.585
1732,1.0,geno_10_mt_5,var,dt,0.6254531363284083,0.5959087754031913,0.615
1733,1.0,geno_10_mt_5,var,dt,0.6534288357208932,0.6543129321449227,0.6275
1734,1.0,geno_10_mt_5,var,dt,0.602777569439236,0.602498881306529,0.5875
1735,1.0,geno_10_mt_5,var,dt,0.5398759968999225,0.5189093907630984,0.5075
1736,1.0,geno_10_mt_5,var,dt,0.5262131553288831,0.544309189761287,0.5175
1737,1.0,geno_10_mt_5,var,dt,0.6058026450661267,0.5971284758716575,0.565
1738,1.0,geno_10_mt_5,var,dt,0.5945148628715718,0.5776753084033388,0.57
1739,1.0,geno_10_mt_5,var,dt,0.5996149903747594,0.6064413603809709,0.575
1740,1.0,geno_10_mt_5,var,dt,0.5564139103477588,0.5454890936710822,0.515
1741,1.0,geno_10_mt_5,var,dt,0.6215530388259707,0.645890168382351,0.585
1742,1.0,geno_10_mt_5,var,dt,0.5400135003375084,0.5413247652391006,0.5275
1743,1.0,geno_10_mt_5,var,dt,0.6264906622665568,0.5986061601632922,0.6
1744,1.0,geno_10_mt_5,var,dt,0.5860146503662591,0.5841740160546594,0.5525
1745,1.0,geno_10_mt_5,var,dt,0.5431760794019851,0.5285358976730228,0.5525
1746,1.0,geno_10_mt_5,var,dt,0.6489162229055727,0.6082030791555926,0.6125
1747,1.0,geno_10_mt_5,var,dt,0.5812020300507513,0.5889139548297795,0.5775
1748,1.0,geno_10_mt_5,var,dt,0.5983274581864546,0.575676373605117,0.565
1749,1.0,geno_10_mt_5,var,dt,0.5731143278581965,0.5592257701534689,0.5525
1750,1.0,geno_10_mt_5,var,dt,0.6146778669466737,0.6113160049103941,0.6025
1751,1.0,geno_10_mt_5,var,dt,0.6119777994449861,0.6014174785889872,0.56
1752,1.0,geno_10_mt_5,var,dt,0.6447536188404711,0.5912686224891911,0.615
1753,1.0,geno_10_mt_5,var,dt,0.6745043626090652,0.6656231645281223,0.6175
1754,1.0,geno_10_mt_5,var,dt,0.6334408360209006,0.6105660218306589,0.5925
1755,1.0,geno_10_mt_5,var,dt,0.5889147228680717,0.5769616882929897,0.5575
1756,1.0,geno_10_mt_5,var,dt,0.6389284732118302,0.5933525878020267,0.5975
1757,1.0,geno_10_mt_5,var,dt,0.6225780644516112,0.6099296474228659,0.6275
1758,1.0,geno_10_mt_5,var,dt,0.6040026000650016,0.586686619764882,0.6025
1759,1.0,geno_10_mt_5,var,dt,0.6270906772669317,0.5986815340481811,0.61
1760,1.0,geno_10_mt_5,var,dt,0.5898522463061576,0.5531186136694614,0.545
1761,1.0,geno_10_mt_5,var,dt,0.5879146978674467,0.5617920719117744,0.575
1762,1.0,geno_10_mt_5,var,dt,0.595564889122228,0.5745369371616593,0.5725
1763,1.0,geno_10_mt_5,var,dt,0.5485137128428211,0.5332560961841062,0.5325
1764,1.0,geno_10_mt_5,var,dt,0.5578889472236805,0.5453314302239458,0.54
1765,1.0,geno_10_mt_5,var,dt,0.578814470361759,0.5606351415031643,0.57
1766,1.0,geno_10_mt_5,var,dt,0.5930773269331734,0.5752418174136948,0.5775
1767,1.0,geno_10_mt_5,var,dt,0.5832895822395561,0.5390847014678225,0.57
1768,1.0,geno_10_mt_5,var,dt,0.5967399184979624,0.5577488266141717,0.56
1769,1.0,geno_10_mt_5,var,dt,0.6142278556963925,0.6110352288987053,0.59
1770,1.0,geno_10_mt_5,var,dt,0.5612515312882822,0.5481857159340673,0.565
1771,1.0,geno_10_mt_5,var,dt,0.6184029600740019,0.6000060765154455,0.5975
1772,1.0,geno_10_mt_5,var,dt,0.5855896397409934,0.5590698572536987,0.575
1773,1.0,geno_10_mt_5,var,dt,0.6064776619415486,0.5676587915013841,0.59
1774,1.0,geno_10_mt_5,var,dt,0.6235655891397285,0.6127803890451291,0.5725
1775,1.0,geno_10_mt_5,var,dt,0.5908897722443062,0.5611062209283579,0.5675
1776,1.0,geno_10_mt_5,var,dt,0.6272781819545491,0.5827251408787999,0.58
1777,1.0,geno_10_mt_5,var,dt,0.6142028550713768,0.5966118852967212,0.5875
1778,1.0,geno_10_mt_5,var,dt,0.5703892597314933,0.5806812325868874,0.53
1779,1.0,geno_10_mt_5,var,dt,0.6186779669491737,0.6038337144237091,0.605
1780,1.0,geno_10_mt_5,var,dt,0.5727143178579464,0.5603578862031252,0.5575
1781,1.0,geno_10_mt_5,var,dt,0.6167029175729394,0.5949421662127201,0.585
